L N N1 N2 N3 W S1 S2 S3 F1 F2 F3 C T T10 T25 T50 T75 T90
0 16 2 2 2 10000000 200 400 800 0.0 1.0 0.0 2 0.263930 0.159838 0.161955 0.263930 0.448272 0.465883
0 8 4 2 2 25000000 400 800 800 0.0 0.0 1.0 2 0.384730 0.372185 0.377795 0.384730 0.395205 0.417451
0 4 2 2 0 25000000 400 800 800 0.0 0.0 0.0 0 1.100264 1.097923 1.098410 1.100264 1.102108 1.102526
0 8 4 2 2 25000000 400 800 800 0.0 0.0 0.0 2 0.385232 0.370168 0.375077 0.385232 0.395151 0.416858
0 8 4 2 2 50000000 400 800 800 0.0 1.0 0.0 0 6.501942 6.371906 6.418591 6.501942 6.590939 6.627570
0 8 4 2 2 50000000 400 800 800 0.0 1.0 1.0 0 6.501942 6.371906 6.418591 6.501942 6.590939 6.627570
0 4 2 2 0 50000000 400 800 800 0.0 1.0 0.0 2 0.551249 0.546867 0.549206 0.551249 0.553164 0.555628
0 16 2 2 2 10000000 200 400 400 0.0 1.0 0.0 1 3.267603 2.310342 3.058096 3.267603 3.298158 3.423474
0 16 2 2 2 10000000 200 400 400 0.0 1.0 1.0 1 3.267603 2.310342 3.058096 3.267603 3.298158 3.423474
0 16 4 2 0 50000000 200 400 400 0.0 1.0 0.0 2 2.467040 0.772608 1.852969 2.467040 2.542970 2.577275
0 16 4 2 0 25000000 200 400 400 0.0 0.0 0.0 0 12.597773 10.442442 11.819570 12.597773 13.167741 13.456304
0 16 2 2 2 100000000 200 400 400 0.0 1.0 0.0 0 37.455349 20.194088 22.078692 37.455349 69.800103 72.180972
0 16 4 2 2 10000000 400 800 800 0.0 0.0 1.0 1 2.437482 1.855201 2.217741 2.437482 2.439604 2.459383
0 4 2 2 2 100000000 400 800 800 0.0 1.0 0.0 0 4.375001 4.146593 4.148410 4.375001 4.602803 4.604094
0 16 8 4 0 25000000 200 400 800 0.0 1.0 0.0 1 14.277482 11.357323 13.179175 14.277482 14.278164 14.798373
0 16 2 2 0 50000000 400 800 800 0.0 0.0 0.0 2 0.508366 0.387571 0.460875 0.508366 0.593691 0.768848
0 16 8 2 2 100000000 200 400 400 0.0 1.0 1.0 0 62.076499 60.817867 61.624497 62.076499 62.300619 62.404681
0 16 4 2 0 100000000 200 400 400 0.0 1.0 0.0 0 82.027340 23.468652 64.986107 82.027340 82.603860 82.750589
0 16 2 2 2 100000000 200 400 400 0.0 1.0 1.0 0 37.455349 20.194088 22.078692 37.455349 69.800103 72.180972
0 16 4 2 2 10000000 400 800 800 0.0 0.0 0.0 1 2.437482 1.862124 2.228249 2.437482 2.439604 2.509789
0 4 2 2 2 100000000 400 800 800 0.0 1.0 1.0 0 4.375001 4.146593 4.148410 4.375001 4.602803 4.604094
0 16 8 2 2 100000000 200 400 400 0.0 1.0 0.0 0 62.076499 60.817867 61.624497 62.076499 62.300619 62.404681
0 16 2 2 0 25000000 400 800 800 0.0 1.0 0.0 0 4.811409 2.719208 2.822609 4.811409 8.747155 9.017078
0 8 2 2 2 25000000 200 400 400 0.0 1.0 0.0 2 0.556729 0.462565 0.529696 0.556729 0.565079 0.584233
0 16 8 2 0 25000000 400 800 800 0.0 0.0 0.0 2 0.454392 0.372621 0.402604 0.454392 0.478179 0.490658
0 8 2 2 2 25000000 200 400 400 0.0 1.0 1.0 2 0.556729 0.462565 0.529696 0.556729 0.565079 0.584233
0 16 8 2 0 50000000 400 800 800 0.0 1.0 0.0 0 15.397350 14.997783 15.237446 15.397350 15.482371 15.544881
0 8 2 2 2 50000000 200 400 400 0.0 0.0 1.0 0 8.608853 8.052719 8.305546 8.608853 8.883172 9.001686
0 8 4 2 0 100000000 200 400 400 0.0 1.0 0.0 2 3.249281 3.104437 3.173432 3.249281 3.322291 3.346198
0 4 2 2 2 10000000 200 400 400 0.0 0.0 1.0 1 0.821573 0.806698 0.814889 0.821573 0.835871 0.857770
0 8 2 2 2 100000000 200 400 400 0.0 1.0 1.0 2 2.165415 1.672093 1.985869 2.165415 2.382007 2.471662
0 8 2 2 2 50000000 200 400 400 0.0 0.0 0.0 0 8.318280 8.230209 8.294157 8.318280 8.918668 9.892577
0 4 2 2 2 10000000 200 400 400 0.0 0.0 0.0 1 0.821573 0.806698 0.814889 0.821573 0.835871 0.857770
0 8 2 2 2 100000000 200 400 400 0.0 1.0 0.0 2 2.165415 1.672093 1.985869 2.165415 2.382007 2.471662
0 16 8 4 2 100000000 200 400 800 0.0 1.0 1.0 2 3.508725 2.528861 2.921285 3.508725 3.794153 3.887788
0 8 2 2 2 50000000 200 400 400 0.0 0.0 0.0 1 8.160315 5.317851 7.453702 8.160315 8.215364 8.452929
0 4 2 2 2 10000000 200 400 400 0.0 0.0 0.0 0 0.880174 0.878198 0.878316 0.880174 0.882085 0.882360
0 8 2 2 2 50000000 200 400 400 0.0 0.0 1.0 1 8.160388 5.317851 7.453702 8.160388 8.215364 8.452929
0 16 8 4 2 100000000 200 400 800 0.0 1.0 0.0 2 3.505175 2.513398 2.877668 3.505175 3.800699 3.888079
0 8 4 2 0 10000000 200 400 400 0.0 0.0 0.0 2 0.317339 0.297849 0.305022 0.317339 0.330693 0.339301
0 16 8 2 0 50000000 400 800 800 0.0 1.0 0.0 1 14.192595 12.044232 13.981327 14.192595 14.192644 14.817122
0 4 2 2 2 10000000 200 400 400 0.0 0.0 1.0 0 0.880184 0.878210 0.878323 0.880184 0.882101 0.882367
0 16 2 2 0 25000000 400 800 800 0.0 1.0 0.0 1 4.058658 2.754646 3.760399 4.058658 4.090057 4.297475
0 16 8 4 0 50000000 200 400 800 0.0 0.0 0.0 2 1.718725 1.218917 1.436765 1.718725 1.912505 1.953234
0 4 2 2 2 100000000 400 800 800 0.0 1.0 1.0 1 4.058817 3.838414 3.978765 4.058817 4.123931 4.237392
0 16 4 2 2 10000000 400 800 800 0.0 0.0 0.0 0 2.493993 2.219168 2.346279 2.493993 2.600015 2.655134
0 16 2 2 2 100000000 200 400 400 0.0 1.0 1.0 1 32.621201 22.318170 28.305254 32.621201 32.625346 33.351753
0 16 4 2 0 100000000 200 400 400 0.0 1.0 0.0 1 48.931782 35.696804 45.324233 48.931782 48.933845 49.159275
0 16 8 2 2 100000000 200 400 400 0.0 1.0 0.0 1 57.088078 46.291429 55.536973 57.088078 57.088172 58.544317
0 16 8 4 0 25000000 200 400 800 0.0 1.0 0.0 0 14.344575 10.103071 12.449085 14.344575 15.247043 15.513400
0 4 2 2 2 100000000 400 800 800 0.0 1.0 0.0 1 4.058817 3.838414 3.978765 4.058817 4.123931 4.237392
0 16 4 2 2 10000000 400 800 800 0.0 0.0 1.0 0 2.471633 2.133221 2.317543 2.471633 2.609968 2.681998
0 16 2 2 2 100000000 200 400 400 0.0 1.0 0.0 1 32.621201 22.318170 28.305254 32.621201 32.625346 33.351753
0 16 8 2 2 100000000 200 400 400 0.0 1.0 1.0 1 57.088078 46.291429 55.536973 57.088078 57.088172 58.544317
0 16 4 2 0 25000000 200 400 400 0.0 0.0 0.0 1 12.238904 9.890691 11.625294 12.238904 12.239586 12.851538
0 16 2 2 2 10000000 200 400 400 0.0 1.0 1.0 0 3.566774 2.162389 2.290785 3.566774 6.923570 7.219016
0 16 2 2 2 10000000 200 400 400 0.0 1.0 0.0 0 3.566774 2.162389 2.290785 3.566774 6.923570 7.219016
0 16 8 2 2 10000000 200 400 400 0.0 0.0 1.0 2 0.358255 0.311651 0.327337 0.358255 0.385316 0.398955
0 8 4 2 2 50000000 400 800 800 0.0 1.0 1.0 1 6.087157 6.012324 6.077907 6.087157 6.114199 6.397232
0 8 2 2 0 10000000 400 800 800 0.0 1.0 0.0 2 0.109158 0.106721 0.106787 0.109158 0.110622 0.110697
0 8 4 2 2 50000000 400 800 800 0.0 1.0 0.0 1 6.087157 6.012324 6.077907 6.087157 6.114199 6.397232
0 16 8 2 2 10000000 200 400 400 0.0 0.0 0.0 2 0.355526 0.310737 0.328529 0.355526 0.386752 0.398217
0 4 2 2 0 25000000 400 800 800 0.0 0.0 0.0 1 1.019249 0.969577 1.000184 1.019249 1.037684 1.067160
0 16 4 2 0 50000000 200 400 800 0.0 1.0 0.0 0 40.851771 11.554651 32.209223 40.851771 41.215860 41.371541
0 16 4 2 0 25000000 200 400 800 0.0 0.0 0.0 2 0.772779 0.621905 0.680073 0.772779 0.819843 0.841917
0 16 8 4 2 10000000 400 800 800 0.0 1.0 1.0 2 0.187298 0.186553 0.187041 0.187298 0.187599 0.188126
0 16 8 4 2 10000000 400 800 800 0.0 1.0 0.0 2 0.187411 0.186536 0.187144 0.187411 0.187694 0.188116
0 16 8 2 2 10000000 200 400 800 0.0 0.0 0.0 1 5.715451 4.816203 5.100816 5.715451 5.715994 5.964482
0 16 8 2 2 10000000 200 400 800 0.0 0.0 1.0 1 5.715591 4.900985 5.709101 5.715591 5.716134 5.970160
0 8 2 2 2 25000000 200 400 800 0.0 1.0 0.0 0 4.161174 3.262684 3.794217 4.161174 4.879686 5.076196
0 8 2 2 2 25000000 200 400 800 0.0 1.0 1.0 0 4.161174 3.262684 3.794217 4.161174 4.879686 5.076196
0 8 2 2 2 100000000 200 400 800 0.0 1.0 1.0 0 16.662486 11.766679 13.368271 16.662486 21.089999 21.625009
0 8 4 2 0 100000000 200 400 800 0.0 1.0 0.0 0 26.087960 25.563819 25.859120 26.087960 26.414703 26.502890
0 8 2 2 2 50000000 200 400 800 0.0 0.0 1.0 2 1.062261 0.885268 1.012395 1.062261 1.106142 1.145478
0 8 4 2 0 10000000 200 400 800 0.0 0.0 0.0 1 2.454141 2.108994 2.308432 2.454141 2.454397 2.470280
0 16 8 4 2 100000000 200 400 400 0.0 1.0 0.0 1 57.088051 43.948005 50.452295 57.088051 57.088122 58.631496
0 8 2 2 2 100000000 200 400 800 0.0 1.0 0.0 0 16.662486 11.766679 13.368271 16.662486 21.089999 21.625009
0 16 8 4 2 100000000 200 400 400 0.0 1.0 1.0 1 57.088057 42.158855 54.860475 57.088057 57.088127 60.007024
0 8 2 2 2 50000000 200 400 800 0.0 0.0 0.0 2 1.065049 0.979951 1.038112 1.065049 1.106674 1.182060
0 16 8 2 2 100000000 200 400 800 0.0 1.0 1.0 2 3.781676 3.542112 3.635497 3.781676 3.870534 3.901010
0 16 2 2 2 100000000 200 400 800 0.0 1.0 0.0 2 2.347325 1.365331 1.435801 2.347325 4.344693 4.515492
0 16 8 2 2 100000000 200 400 800 0.0 1.0 0.0 2 3.781676 3.542112 3.635497 3.781676 3.870534 3.901010
0 16 2 2 2 100000000 200 400 800 0.0 1.0 1.0 2 2.347325 1.365331 1.435801 2.347325 4.344693 4.515492
0 16 4 2 0 100000000 200 400 800 0.0 1.0 0.0 2 4.997376 1.484408 3.884293 4.997376 5.109746 5.154807
0 16 8 4 0 50000000 200 400 400 0.0 0.0 0.0 1 28.548078 22.859607 28.091607 28.548078 28.548149 29.577431
0 4 2 2 0 25000000 400 800 800 0.0 1.0 0.0 1 1.019249 0.969577 1.000184 1.019249 1.037684 1.067160
0 8 2 2 0 10000000 400 800 800 0.0 0.0 0.0 2 0.109280 0.106605 0.106858 0.109280 0.110535 0.110620
0 8 4 2 2 50000000 400 800 800 0.0 0.0 1.0 1 6.087102 5.372426 5.781324 6.087102 6.087195 6.151995
0 16 8 2 2 10000000 200 400 400 0.0 1.0 1.0 2 0.362922 0.328887 0.342193 0.362922 0.386995 0.397997
0 16 8 2 2 10000000 200 400 400 0.0 1.0 0.0 2 0.362922 0.328887 0.342193 0.362922 0.386995 0.397997
0 8 4 2 2 50000000 400 800 800 0.0 0.0 0.0 1 6.087143 6.012324 6.077907 6.087143 6.114199 6.397232
0 16 2 2 2 10000000 200 400 400 0.0 0.0 1.0 0 3.053978 2.461130 2.739654 3.053978 4.055533 4.686746
0 16 2 2 2 10000000 200 400 400 0.0 0.0 0.0 0 3.162256 2.604868 2.822831 3.162256 3.965786 4.487872
0 16 4 2 0 25000000 200 400 400 0.0 1.0 0.0 1 12.238816 10.501467 11.580655 12.238816 12.239498 12.318628
0 16 8 2 2 100000000 200 400 400 0.0 0.0 0.0 1 57.088051 43.948005 50.452295 57.088051 57.088122 58.631496
0 16 4 2 0 100000000 200 400 400 0.0 0.0 0.0 1 48.933722 35.845566 46.472408 48.933722 48.933825 50.463191
0 16 2 2 2 100000000 200 400 400 0.0 0.0 1.0 1 32.621201 23.853446 27.095042 32.621201 32.625216 33.298271
0 4 2 2 2 100000000 400 800 800 0.0 0.0 1.0 1 4.058817 3.838414 3.978765 4.058817 4.123931 4.237392
0 16 4 2 2 10000000 400 800 800 0.0 1.0 0.0 0 3.962980 1.209081 3.194710 3.962980 4.042236 4.125653
0 16 8 2 2 100000000 200 400 400 0.0 0.0 1.0 1 57.088057 42.158855 54.860475 57.088057 57.088127 60.007024
0 16 2 2 2 100000000 200 400 400 0.0 0.0 0.0 1 32.621175 21.704952 30.654017 32.621175 32.625236 33.409397
0 4 2 2 2 100000000 400 800 800 0.0 0.0 0.0 1 4.058817 3.838414 3.978765 4.058817 4.123931 4.237392
0 16 4 2 2 10000000 400 800 800 0.0 1.0 1.0 0 3.962980 1.209081 3.194710 3.962980 4.042236 4.125653
0 16 8 4 0 25000000 200 400 800 0.0 0.0 0.0 0 14.197762 9.489392 11.690502 14.197762 15.213737 15.550054
0 16 8 4 0 50000000 200 400 800 0.0 1.0 0.0 2 1.708203 1.258786 1.486328 1.708203 1.906503 1.956241
0 16 2 2 0 25000000 400 800 800 0.0 0.0 0.0 1 4.058658 2.754646 3.760399 4.058658 4.090057 4.297475
0 4 2 2 2 10000000 200 400 400 0.0 1.0 0.0 0 0.880259 0.878041 0.878367 0.880259 0.882131 0.882462
0 8 2 2 2 50000000 200 400 400 0.0 1.0 0.0 1 8.160388 5.317851 7.453702 8.160388 8.215364 8.452929
0 16 8 4 2 100000000 200 400 800 0.0 0.0 1.0 2 3.476990 2.274422 2.838078 3.476990 3.820555 3.900466
0 4 2 2 2 10000000 200 400 400 0.0 1.0 1.0 0 0.880259 0.878041 0.878367 0.880259 0.882131 0.882462
0 16 8 2 0 50000000 400 800 800 0.0 0.0 0.0 1 14.192584 12.085412 13.695323 14.192584 14.192644 14.950075
0 8 4 2 0 10000000 200 400 400 0.0 1.0 0.0 2 0.317734 0.298115 0.308166 0.317734 0.333389 0.338111
0 16 8 4 2 100000000 200 400 800 0.0 0.0 0.0 2 3.464598 2.280077 2.955688 3.464598 3.804057 3.896066
0 8 2 2 2 50000000 200 400 400 0.0 1.0 1.0 1 8.160388 5.317851 7.453702 8.160388 8.215364 8.452929
0 16 8 4 0 50000000 200 400 400 0.0 1.0 0.0 1 28.548066 21.605317 27.182215 28.548066 28.548149 29.142633
0 16 2 2 2 100000000 200 400 800 0.0 0.0 0.0 2 2.012876 1.662916 1.793723 2.012876 2.513686 2.828642
0 16 8 2 2 100000000 200 400 800 0.0 0.0 1.0 2 3.508725 2.528861 2.921285 3.508725 3.794153 3.887788
0 16 4 2 0 100000000 200 400 800 0.0 0.0 0.0 2 3.124646 2.558108 2.850753 3.124646 3.286415 3.354763
0 16 2 2 2 100000000 200 400 800 0.0 0.0 1.0 2 1.903069 1.552060 1.730167 1.903069 2.459746 3.036877
0 16 8 2 2 100000000 200 400 800 0.0 0.0 0.0 2 3.505175 2.513398 2.877668 3.505175 3.800699 3.888079
0 16 8 4 2 100000000 200 400 400 0.0 0.0 0.0 1 57.088037 42.463939 53.855736 57.088037 57.088124 58.604020
0 8 4 2 0 10000000 200 400 800 0.0 1.0 0.0 1 2.454141 2.281243 2.384842 2.454141 2.454397 2.566176
0 8 2 2 2 50000000 200 400 800 0.0 1.0 1.0 2 1.103111 0.870626 1.046612 1.103111 1.169307 1.193264
0 8 4 2 0 100000000 200 400 800 0.0 0.0 0.0 0 24.946807 18.542912 22.009651 24.946807 26.178809 26.700270
0 8 2 2 2 100000000 200 400 800 0.0 0.0 1.0 0 17.203057 16.254646 16.573640 17.203057 18.011723 18.447462
0 8 2 2 2 50000000 200 400 800 0.0 1.0 0.0 2 1.103111 0.870626 1.046612 1.103111 1.169307 1.193264
0 16 8 4 2 100000000 200 400 400 0.0 0.0 1.0 1 57.088045 43.231242 53.475668 57.088045 57.088124 58.130416
0 8 2 2 2 100000000 200 400 800 0.0 0.0 0.0 0 16.687565 16.529856 16.591823 16.687565 17.740431 19.753718
0 8 2 2 2 25000000 200 400 800 0.0 0.0 0.0 0 4.175541 4.084407 4.147843 4.175541 4.481929 4.843595
0 8 2 2 2 25000000 200 400 800 0.0 0.0 1.0 0 4.333470 3.595968 4.149748 4.333470 4.459753 4.497005
0 16 8 2 2 10000000 200 400 800 0.0 1.0 0.0 1 5.715801 4.843245 5.714373 5.715801 5.797480 5.957285
0 16 8 2 2 10000000 200 400 800 0.0 1.0 1.0 1 5.715801 4.843245 5.714373 5.715801 5.797480 5.957285
0 16 8 4 2 10000000 400 800 800 0.0 0.0 1.0 2 0.187053 0.185945 0.186470 0.187053 0.187393 0.191005
0 16 4 2 0 25000000 200 400 800 0.0 1.0 0.0 2 1.223184 0.411596 0.835214 1.223184 1.275989 1.298225
0 16 8 4 2 10000000 400 800 800 0.0 0.0 0.0 2 0.187105 0.185530 0.186486 0.187105 0.187522 0.190517
0 16 4 2 0 50000000 200 400 800 0.0 0.0 0.0 0 25.200227 20.817343 23.681900 25.200227 26.206681 26.995508
0 16 4 2 0 50000000 200 400 800 0.0 0.0 0.0 1 24.470900 18.155909 24.243326 24.470900 24.552269 25.370998
0 16 2 2 2 10000000 200 400 800 0.0 0.0 1.0 2 0.205392 0.171767 0.181480 0.205392 0.263344 0.324038
0 16 2 2 2 10000000 200 400 800 0.0 0.0 0.0 2 0.206225 0.183788 0.192661 0.206225 0.250842 0.306327
0 16 8 2 2 10000000 200 400 800 0.0 1.0 1.0 0 6.105643 5.761760 5.924664 6.105643 6.206674 6.236901
0 16 8 2 2 10000000 200 400 800 0.0 1.0 0.0 0 6.105643 5.761760 5.924664 6.105643 6.206674 6.236901
0 8 2 2 2 25000000 200 400 800 0.0 0.0 1.0 1 4.083163 2.693328 3.735087 4.083163 4.093689 4.183359
0 8 2 2 2 25000000 200 400 800 0.0 0.0 0.0 1 4.083163 2.693328 3.735087 4.083163 4.093689 4.183359
0 16 8 4 2 100000000 200 400 400 0.0 0.0 1.0 0 56.589839 35.948291 47.113973 56.589839 60.812045 61.939888
0 4 2 2 2 10000000 200 400 800 0.0 1.0 0.0 2 0.221599 0.219328 0.219679 0.221599 0.223418 0.223807
0 8 2 2 2 100000000 200 400 800 0.0 0.0 0.0 1 16.314611 10.562293 14.886194 16.314611 16.351116 16.691569
0 8 4 2 0 10000000 200 400 800 0.0 1.0 0.0 0 2.599830 2.470604 2.537123 2.599830 2.654393 2.677135
0 16 8 4 2 100000000 200 400 400 0.0 0.0 0.0 0 56.151255 36.440367 46.583884 56.151255 60.893259 62.108227
0 4 2 2 2 10000000 200 400 800 0.0 1.0 1.0 2 0.221599 0.219328 0.219679 0.221599 0.223418 0.223807
0 8 2 2 2 100000000 200 400 800 0.0 0.0 1.0 1 16.314678 10.562293 14.886194 16.314678 16.351116 16.691569
0 8 4 2 0 100000000 200 400 800 0.0 0.0 0.0 1 24.470950 16.255713 22.031312 24.470950 24.471061 25.554564
0 16 8 4 0 25000000 200 400 400 0.0 0.0 0.0 2 0.863854 0.642975 0.735457 0.863854 0.960708 0.985373
0 16 8 4 0 50000000 200 400 400 0.0 1.0 0.0 0 28.598917 20.428270 23.427861 28.598917 30.540639 30.992041
0 8 2 2 2 100000000 200 400 400 0.0 0.0 1.0 2 2.125930 1.735683 2.063001 2.125930 2.221687 2.266190
0 4 2 2 2 10000000 200 400 400 0.0 1.0 1.0 1 0.821573 0.806698 0.814889 0.821573 0.835871 0.857770
0 8 4 2 0 100000000 200 400 400 0.0 0.0 0.0 2 3.113313 2.750181 2.940450 3.113313 3.256601 3.359827
0 8 2 2 2 50000000 200 400 400 0.0 1.0 1.0 0 8.269058 6.309308 7.228961 8.269058 10.074938 10.570642
0 16 8 2 0 50000000 400 800 800 0.0 0.0 0.0 0 14.138530 9.933410 11.300394 14.138530 15.178710 15.485134
0 8 2 2 2 100000000 200 400 400 0.0 0.0 0.0 2 2.109996 2.010866 2.076103 2.109996 2.249683 2.367726
0 4 2 2 2 10000000 200 400 400 0.0 1.0 0.0 1 0.821573 0.806698 0.814889 0.821573 0.835871 0.857770
0 8 2 2 2 50000000 200 400 400 0.0 1.0 0.0 0 8.269058 6.309308 7.228961 8.269058 10.074938 10.570642
0 8 2 2 2 25000000 200 400 400 0.0 0.0 0.0 2 0.529867 0.472975 0.519718 0.529867 0.555195 0.576364
0 8 2 2 2 25000000 200 400 400 0.0 0.0 1.0 2 0.532293 0.458075 0.509138 0.532293 0.553751 0.580798
0 16 8 2 0 25000000 400 800 800 0.0 1.0 0.0 2 0.453168 0.418383 0.431611 0.453168 0.475125 0.489928
0 16 2 2 0 25000000 400 800 800 0.0 0.0 0.0 0 3.842833 2.903763 3.383936 3.842833 4.967762 6.001991
0 16 8 2 2 100000000 200 400 400 0.0 0.0 1.0 0 55.165555 42.886606 47.367960 55.165555 60.918053 61.956626
0 16 2 2 0 50000000 400 800 800 0.0 1.0 0.0 2 0.648095 0.360533 0.374474 0.648095 1.103468 1.132635
0 16 8 4 0 25000000 200 400 800 0.0 0.0 0.0 1 14.277482 11.295434 13.630669 14.277482 14.278164 14.763596
0 16 4 2 2 10000000 400 800 800 0.0 1.0 1.0 1 2.437482 2.090561 2.180067 2.437482 2.439604 2.498969
0 4 2 2 2 100000000 400 800 800 0.0 0.0 0.0 0 4.394721 4.392666 4.392880 4.394721 4.396626 4.397033
0 16 2 2 2 100000000 200 400 400 0.0 0.0 0.0 0 31.690812 21.363178 25.227545 31.690812 42.919792 46.515529
0 16 8 2 2 100000000 200 400 400 0.0 0.0 0.0 0 53.890994 42.624626 47.532328 53.890994 61.026167 61.907555
0 16 4 2 2 10000000 400 800 800 0.0 1.0 0.0 1 2.437482 2.090561 2.180067 2.437482 2.439604 2.498969
0 4 2 2 2 100000000 400 800 800 0.0 0.0 1.0 0 4.394721 4.392666 4.392880 4.394721 4.396626 4.397033
0 16 2 2 2 100000000 200 400 400 0.0 0.0 1.0 0 30.132836 20.320618 24.064472 30.132836 43.623193 47.797960
0 16 4 2 0 100000000 200 400 400 0.0 0.0 0.0 0 50.514174 40.948576 46.638920 50.514174 52.247624 54.180039
0 16 4 2 0 25000000 200 400 400 0.0 1.0 0.0 0 20.337466 5.788915 16.156259 20.337466 20.580800 20.648122
0 16 2 2 2 10000000 200 400 400 0.0 0.0 0.0 1 3.265672 2.295163 2.831374 3.265672 3.269779 3.428791
0 16 4 2 0 50000000 200 400 400 0.0 0.0 0.0 2 1.533796 1.250495 1.372526 1.533796 1.646903 1.680524
0 16 2 2 2 10000000 200 400 400 0.0 0.0 1.0 1 3.265672 2.210720 3.028260 3.265672 3.269779 3.419626
0 8 4 2 2 50000000 400 800 800 0.0 0.0 0.0 0 6.029670 5.500144 5.777156 6.029670 6.180401 6.616322
0 4 2 2 0 50000000 400 800 800 0.0 0.0 0.0 2 0.551203 0.549115 0.549214 0.551203 0.553192 0.553256
0 8 4 2 2 50000000 400 800 800 0.0 0.0 1.0 0 6.014530 5.587851 5.770148 6.014530 6.349296 6.630411
0 4 2 2 0 25000000 400 800 800 0.0 1.0 0.0 0 1.099231 1.072898 1.074741 1.099231 1.123237 1.125296
0 8 4 2 2 25000000 400 800 800 0.0 1.0 1.0 2 0.388483 0.379134 0.381121 0.388483 0.397213 0.417748
0 8 4 2 2 25000000 400 800 800 0.0 1.0 0.0 2 0.388483 0.379134 0.381121 0.388483 0.397213 0.417748
0 8 4 2 2 25000000 400 800 800 0.0 1.0 1.0 0 3.225108 3.144614 3.174299 3.225108 3.291273 3.334117
0 4 2 2 0 25000000 400 800 800 0.0 1.0 0.0 2 0.276641 0.274496 0.274661 0.276641 0.278676 0.278974
0 8 4 2 2 25000000 400 800 800 0.0 1.0 0.0 0 3.225108 3.144614 3.174299 3.225108 3.291273 3.334117
0 16 8 2 2 10000000 200 400 400 0.0 1.0 0.0 1 5.715801 4.843245 5.714373 5.715801 5.797480 5.957285
0 8 4 2 2 50000000 400 800 800 0.0 0.0 0.0 2 0.758823 0.724082 0.735997 0.758823 0.779556 0.831718
0 8 2 2 0 10000000 400 800 800 0.0 0.0 0.0 1 0.816553 0.589260 0.759934 0.816553 0.832514 0.876208
0 8 4 2 2 50000000 400 800 800 0.0 0.0 1.0 2 0.761081 0.719997 0.743672 0.761081 0.774733 0.831102
0 16 8 2 2 10000000 200 400 400 0.0 1.0 1.0 1 5.715801 4.843245 5.714373 5.715801 5.797480 5.957285
0 4 2 2 0 50000000 400 800 800 0.0 0.0 0.0 0 2.198362 2.193192 2.195032 2.198362 2.201761 2.203720
0 16 4 2 0 50000000 200 400 400 0.0 0.0 0.0 0 25.200227 20.817343 23.681900 25.200227 26.206681 26.995508
0 16 4 2 0 25000000 200 400 400 0.0 1.0 0.0 2 1.223184 0.411596 0.835214 1.223184 1.275989 1.298225
0 16 2 2 2 100000000 200 400 400 0.0 0.0 0.0 2 2.012876 1.662916 1.793723 2.012876 2.513686 2.828642
0 4 2 2 2 100000000 400 800 800 0.0 0.0 0.0 2 1.100278 1.097921 1.098396 1.100278 1.102110 1.102435
0 16 2 2 0 50000000 400 800 800 0.0 1.0 0.0 0 9.548410 5.331388 5.635544 9.548410 17.097789 18.102308
0 16 8 2 2 100000000 200 400 400 0.0 0.0 1.0 2 3.508725 2.528861 2.921285 3.508725 3.794153 3.887788
0 16 4 2 0 100000000 200 400 400 0.0 0.0 0.0 2 3.124646 2.558108 2.850753 3.124646 3.286415 3.354763
0 16 2 2 2 100000000 200 400 400 0.0 0.0 1.0 2 1.903069 1.552060 1.730167 1.903069 2.459746 3.036877
0 4 2 2 2 100000000 400 800 800 0.0 0.0 1.0 2 1.100278 1.097921 1.098396 1.100278 1.102110 1.102435
0 16 8 2 2 100000000 200 400 400 0.0 0.0 0.0 2 3.505175 2.513398 2.877668 3.505175 3.800699 3.888079
0 16 8 4 0 50000000 200 400 800 0.0 1.0 0.0 1 28.548066 21.605317 27.182215 28.548066 28.548149 29.142633
0 16 2 2 0 25000000 400 800 800 0.0 0.0 0.0 2 0.261724 0.209163 0.240704 0.261724 0.304838 0.404759
0 8 2 2 2 25000000 200 400 400 0.0 0.0 0.0 0 4.175541 4.084407 4.147843 4.175541 4.481929 4.843595
0 16 8 2 0 25000000 400 800 800 0.0 1.0 0.0 0 7.639114 7.422465 7.550275 7.639114 7.722754 7.756113
0 8 2 2 2 25000000 200 400 400 0.0 0.0 1.0 0 4.333470 3.595968 4.149748 4.333470 4.459753 4.497005
0 16 8 2 0 50000000 400 800 800 0.0 0.0 0.0 2 0.889722 0.670667 0.758322 0.889722 0.949851 0.974153
0 8 4 2 0 10000000 200 400 400 0.0 1.0 0.0 1 2.454141 2.281243 2.384842 2.454141 2.454397 2.566176
0 16 8 4 2 100000000 200 400 800 0.0 0.0 0.0 1 57.088037 42.463939 53.855736 57.088037 57.088124 58.604020
0 8 2 2 2 50000000 200 400 400 0.0 1.0 1.0 2 1.103111 0.870626 1.046612 1.103111 1.169307 1.193264
0 8 4 2 0 100000000 200 400 400 0.0 0.0 0.0 0 24.946807 18.542912 22.009651 24.946807 26.178809 26.700270
0 8 2 2 2 100000000 200 400 400 0.0 0.0 1.0 0 17.203057 16.254646 16.573640 17.203057 18.011723 18.447462
0 8 2 2 2 50000000 200 400 400 0.0 1.0 0.0 2 1.103111 0.870626 1.046612 1.103111 1.169307 1.193264
0 16 8 4 2 100000000 200 400 800 0.0 0.0 1.0 1 57.088045 43.231242 53.475668 57.088045 57.088124 58.130416
